duration_ms,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
240147,2014,0.951,0.415,0.11,0.00234,0.0962,-14.901,0.0388,81.876,0.234,62
232267,1962,0.579,0.528,0.406,3.54e-05,0.143,-14.354,0.12,117.793,0.53,12
207960,1980,0.835,0.639,0.424,0.00216,0.194,-16.071,0.0437,139.646,0.714,55
233440,2004,0.657,0.446,0.401,0.0,0.127,-11.232,0.382,82.942,0.647,56
163133,1963,0.833,0.555,0.453,1.99e-06,0.352,-9.761,0.0411,108.474,0.594,21
193227,1940,0.969,0.369,0.525,0.261,0.128,-10.68,0.0415,163.84,0.614,0
157640,1966,0.629,0.578,0.447,0.0,0.19,-14.212,0.032,116.128,0.808,44
208733,1992,0.493,0.576,0.464,0.0,0.13,-11.265,0.029,118.171,0.734,43
269307,2001,0.00171,0.449,0.776,0.0,0.0698,-5.594,0.0322,148.11,0.198,61
209398,1935,0.933,0.514,0.202,0.000165,0.25,-13.994,0.0504,120.583,0.534,0
311747,1948,0.982,0.284,0.1,0.557,0.12,-20.603,0.049,91.501,0.17,0
270107,1991,0.0754,0.577,0.642,0.572,0.0551,-12.851,0.0274,90.514,0.83,52
216413,2009,0.245,0.93,0.712,1.48e-05,0.116,-5.156,0.0666,99.054,0.456,53
300960,2011,0.024,0.566,0.816,0.0,0.0804,-4.741,0.32,87.353,0.578,57
163360,1987,0.668,0.615,0.373,1.63e-05,0.0771,-13.248,0.0358,163.936,0.893,37
243733,1988,0.439,0.264,0.361,1.39e-06,0.222,-13.375,0.0282,177.235,0.467,25
413667,1953,0.846,0.309,0.163,0.941,0.29,-20.142,0.0397,119.674,0.366,1
224933,2014,0.00689,0.717,0.862,0.0,0.321,-4.736,0.054,130.021,0.52,67
152000,1967,0.797,0.313,0.42,2.35e-06,0.126,-9.806,0.0303,178.711,0.339,57
143600,1966,0.233,0.521,0.252,0.0,0.517,-13.069,0.0355,103.425,0.628,21
210067,1952,0.994,0.41,0.0423,0.0558,0.121,-18.768,0.0373,82.986,0.113,8
177507,1990,0.291,0.672,0.408,1.23e-06,0.0691,-12.249,0.0284,103.371,0.55,45
151160,1951,0.721,0.365,0.518,0.0,0.101,-6.846,0.0436,166.852,0.711,5
165733,1995,0.000179,0.455,0.973,0.083,0.109,-5.278,0.0561,142.497,0.372,38
552933,1968,0.0171,0.233,0.721,0.407,0.0835,-7.317,0.0603,62.875,0.35,25
252173,1975,0.817,0.291,0.219,0.714,0.119,-16.011,0.0307,138.165,0.077,25
216632,2018,0.147,0.755,0.599,0.0,0.109,-5.042,0.224,133.123,0.755,76
268187,2017,0.0576,0.497,0.489,9.91e-05,0.122,-7.724,0.294,171.853,0.231,74
141160,1953,0.881,0.0956,0.00182,0.903,0.147,-41.647,0.0429,71.551,0.135,0
360440,1982,0.0175,0.295,0.806,0.000948,0.133,-12.756,0.11,124.633,0.379,21
203387,2010,0.235,0.691,0.73,0.0,0.145,-7.844,0.0303,107.967,0.667,42
118486,1929,0.0153,0.712,0.303,0.0,0.267,-18.268,0.947,111.893,0.552,0
163560,1971,0.411,0.439,0.714,0.0216,0.275,-9.778,0.0447,98.02,0.717,34
239333,1979,0.0274,0.458,0.831,0.0212,0.22,-5.439,0.0485,131.104,0.61,31
162973,1959,0.842,0.394,0.108,0.145,0.349,-20.361,0.0436,150.143,0.116,7
257419,1950,0.000979,0.789,0.639,0.387,0.228,-7.853,0.292,124.047,0.677,0
328293,2000,0.17,0.832,0.554,0.0495,0.0796,-8.918,0.0441,139.978,0.859,36
152267,1975,0.345,0.714,0.715,0.00567,0.927,-9.965,0.0387,111.036,0.841,52
221627,1985,0.00872,0.451,0.925,0.0489,0.313,-11.862,0.0375,81.847,0.594,43
213667,1993,0.323,0.576,0.526,2.01e-06,0.0548,-8.524,0.0325,122.06,0.147,69
201867,1956,0.754,0.448,0.307,5.46e-05,0.186,-9.529,0.038,182.721,0.723,7
153293,1966,0.378,0.67,0.796,1.19e-05,0.189,-7.717,0.0399,126.063,0.924,33
387067,1977,0.767,0.587,0.524,0.834,0.126,-9.583,0.0468,146.29,0.509,22
221903,1955,0.989,0.71,0.0868,0.0631,0.114,-19.989,0.826,105.704,0.268,4
153747,1955,0.911,0.257,0.097,5.08e-06,0.184,-16.302,0.0373,176.156,0.249,6
233800,1977,0.985,0.0946,0.0031,0.646,0.0787,-35.008,0.0423,88.453,0.0297,28
206640,1988,0.00377,0.858,0.725,0.00032,0.923,-9.483,0.129,125.86,0.47,32
242160,2002,0.00103,0.414,0.742,0.0,0.661,-5.762,0.0369,152.952,0.223,36
219880,2005,0.271,0.612,0.646,0.0,0.0819,-7.586,0.0337,162.425,0.781,50
436533,1976,0.962,0.26,0.0992,0.832,0.147,-17.513,0.0379,105.207,0.0954,39
113800,1945,0.155,0.706,0.236,6.26e-06,0.0934,-17.802,0.941,108.211,0.463,0
273733,2001,0.443,0.723,0.485,1.51e-05,0.373,-10.558,0.0261,105.966,0.23,45
220239,2008,0.785,0.447,0.393,0.0,0.28,-8.65,0.038,73.139,0.564,72
251107,1961,0.583,0.591,0.18,0.00129,0.103,-17.612,0.0536,82.613,0.574,9
200267,1971,0.426,0.58,0.431,0.0279,0.0724,-15.03,0.0374,148.201,0.592,44
118390,1940,0.303,0.711,0.14,0.0,0.64,-16.125,0.959,83.805,0.642,0
278000,1974,0.616,0.657,0.546,0.0,0.226,-9.738,0.269,73.131,0.757,53
194453,1985,0.865,0.519,0.227,1.14e-05,0.0905,-16.926,0.048,150.237,0.674,29
153027,1937,0.977,0.5,0.48,0.897,0.188,-9.218,0.0528,204.241,0.888,0
239796,2018,0.159,0.729,0.674,0.0,0.105,-6.249,0.0435,135.026,0.64,63
94160,1946,0.795,0.226,0.186,4.87e-05,0.811,-15.082,0.036,47.704,0.268,0
274573,1928,0.995,0.282,0.0432,0.895,0.083,-25.982,0.0356,97.567,0.34,0
120360,1965,0.731,0.416,0.336,0.0,0.449,-14.243,0.0311,124.444,0.549,27
340840,1938,0.992,0.404,0.109,0.693,0.114,-17.358,0.0374,107.942,0.356,0
144853,1964,0.542,0.735,0.392,0.0,0.125,-8.235,0.0281,119.449,0.758,14
149173,1964,0.42,0.763,0.449,0.0,0.0299,-11.361,0.0442,117.094,0.948,30
116853,1953,0.959,0.419,0.0439,0.0,0.151,-20.675,0.0984,71.209,0.26,0
210533,1955,0.795,0.436,0.35,0.0,0.61,-14.53,0.0603,90.672,0.614,7
198347,1930,0.993,0.327,0.522,0.329,0.0594,-7.924,0.0569,201.335,0.803,0
188733,1959,0.823,0.403,0.283,1.91e-06,0.699,-16.359,0.0563,178.111,0.889,38
88173,1946,0.994,0.324,0.127,0.917,0.126,-19.981,0.0433,146.102,0.198,4
180960,1958,0.902,0.554,0.263,0.0,0.256,-13.257,0.0375,97.889,0.557,5
214000,1969,0.738,0.545,0.575,0.0318,0.0906,-11.889,0.0456,92.815,0.925,29
177733,1994,0.000755,0.322,0.86,0.00428,0.463,-11.115,0.0747,91.183,0.388,36
236493,1982,0.11,0.656,0.477,0.000256,0.315,-12.696,0.0271,97.375,0.691,25
245827,1993,0.000171,0.489,0.954,0.866,0.332,-7.025,0.0525,119.976,0.674,34
197147,2018,0.0649,0.781,0.742,0.0,0.293,-4.978,0.0296,109.915,0.91,65
362200,1955,0.965,0.307,0.061,1.56e-06,0.171,-21.738,0.0433,125.468,0.125,11
197600,1985,0.449,0.583,0.312,0.0,0.27,-17.047,0.0567,146.406,0.54,47
356267,1993,0.652,0.581,0.284,0.0405,0.0962,-16.158,0.0345,75.899,0.471,35
157080,1933,0.978,0.713,0.225,2.32e-06,0.199,-17.814,0.0942,108.099,0.704,1
169360,1975,0.669,0.736,0.606,1.5e-05,0.0675,-8.608,0.0378,130.949,0.961,35
187467,1969,0.627,0.531,0.759,7.04e-06,0.351,-10.992,0.0521,120.96,0.888,44
285533,1956,0.929,0.195,0.051,0.00173,0.593,-21.362,0.0361,82.479,0.0691,11
270520,1982,0.026,0.859,0.668,7.28e-06,0.298,-7.23,0.0463,111.493,0.958,39
221423,1936,0.989,0.406,0.179,0.0897,0.151,-11.196,0.0361,68.753,0.258,0
150960,1963,0.638,0.683,0.414,0.0,0.32,-9.511,0.0291,101.512,0.737,14
288467,1987,0.0246,0.551,0.867,2.91e-06,0.201,-7.853,0.0458,117.52,0.36,48
206587,1949,0.81,0.56,0.656,0.000266,0.442,-7.093,0.0802,147.801,0.793,11
200080,1977,0.00103,0.274,0.908,0.00219,0.154,-5.419,0.0691,148.246,0.483,51
305435,1951,0.951,0.456,0.443,0.000322,0.162,-13.792,0.0992,125.066,0.539,0
180533,2010,0.136,0.6,0.607,0.0,0.364,-4.563,0.0256,155.146,0.756,56
230413,2019,0.226,0.649,0.798,0.0,0.0711,-4.346,0.178,177.899,0.857,73
153627,1965,0.197,0.578,0.76,0.000696,0.0584,-6.575,0.0281,95.564,0.559,17
103300,1926,0.141,0.714,0.256,0.0,0.378,-18.592,0.947,125.826,0.442,0
185787,1930,0.813,0.487,0.46,0.851,0.081,-10.048,0.0632,94.817,0.418,1
197680,1940,0.972,0.285,0.513,0.559,0.0817,-9.234,0.0379,77.382,0.811,0
199813,2006,0.0358,0.638,0.43,0.17,0.275,-8.997,0.0288,87.589,0.316,42
249440,1959,0.781,0.535,0.334,0.299,0.111,-14.512,0.0653,128.256,0.524,32
232107,1979,0.843,0.805,0.374,0.035,0.107,-19.25,0.0751,135.188,0.89,21
208827,2001,0.0386,0.763,0.866,0.000103,0.0826,-4.615,0.0277,125.96,0.901,50
266027,1939,0.986,0.369,0.41,0.0018,0.326,-10.734,0.0335,150.477,0.739,2
126346,2017,0.259,0.763,0.726,0.0,0.0976,-6.405,0.282,139.059,0.349,68
264467,1993,0.504,0.407,0.0926,0.127,0.117,-20.77,0.0318,161.916,0.205,53
201893,1980,0.0815,0.682,0.57,0.844,0.0756,-7.273,0.0985,105.895,0.786,25
237933,1939,0.0372,0.287,0.88,0.0362,0.949,-10.745,0.0675,136.355,0.598,2
174067,2020,0.00438,0.933,0.556,0.0,0.114,-6.115,0.216,106.01,0.504,73
167467,1994,0.972,0.204,0.161,8.99e-05,0.121,-15.191,0.0336,82.009,0.316,38
218560,1993,0.784,0.327,0.292,0.0,0.272,-9.757,0.0315,140.506,0.278,45
216733,1986,0.00768,0.518,0.678,0.00014,0.0598,-11.496,0.0508,109.273,0.655,44
263267,1990,0.00137,0.765,0.738,3.5e-05,0.216,-11.011,0.0825,105.963,0.625,37
229813,1954,0.979,0.228,0.0427,0.737,0.0911,-22.966,0.0351,83.393,0.0396,2
205160,2010,0.0824,0.331,0.592,0.0,0.109,-6.127,0.0371,170.436,0.312,71
297107,1982,0.00604,0.614,0.818,7.87e-06,0.377,-5.602,0.0675,147.463,0.473,32
201400,1955,0.967,0.514,0.314,0.948,0.983,-18.296,0.0411,139.098,0.364,17
127710,1957,0.954,0.507,0.0153,0.00148,0.292,-13.254,0.0435,74.63,0.306,9
207707,1930,0.95,0.321,0.0656,0.0954,0.098,-21.398,0.0385,107.454,0.147,2
152067,1973,0.299,0.681,0.639,0.0,0.21,-11.687,0.0635,127.409,0.985,45
360653,1987,0.695,0.724,0.431,0.00252,0.0698,-12.046,0.0291,126.665,0.378,53
165400,1971,0.551,0.33,0.447,7.8e-06,0.271,-9.347,0.0603,178.604,0.707,30
129853,1962,0.788,0.658,0.209,0.0,0.223,-19.202,0.0362,129.929,0.944,6
270200,2004,0.0611,0.56,0.395,0.000328,0.113,-11.073,0.0271,74.619,0.518,40
173627,1957,0.851,0.546,0.281,0.0,0.0907,-9.951,0.0282,73.313,0.472,44
138973,1969,0.717,0.832,0.516,0.0162,0.0947,-8.875,0.143,76.014,0.379,23
194339,1954,0.942,0.735,0.448,0.0524,0.104,-7.507,0.219,133.845,0.947,0
290800,1936,0.172,0.677,0.323,1.51e-05,0.269,-18.239,0.946,99.685,0.628,18
54133,1976,0.723,0.6,0.302,0.0,0.0812,-11.586,0.206,214.048,0.593,49
278133,1954,0.889,0.266,0.31,5.12e-06,0.384,-11.001,0.0354,88.562,0.165,1
198200,1993,0.462,0.863,0.447,0.197,0.0935,-11.681,0.0717,110.478,0.976,38
68960,1994,3.09e-05,0.352,0.871,0.000222,0.136,-7.885,0.101,97.932,0.558,37
278307,1997,0.295,0.669,0.669,0.0,0.322,-3.759,0.032,131.971,0.401,41
274040,1970,0.501,0.606,0.282,8.3e-06,0.152,-12.207,0.0339,67.409,0.563,54
139733,1923,0.994,0.512,0.291,0.944,0.247,-14.599,0.0407,150.63,0.888,0
197293,1966,0.973,0.309,0.0289,9.02e-05,0.311,-28.134,0.0458,138.995,0.158,25
179067,1981,0.273,0.833,0.663,0.016,0.0327,-7.859,0.058,141.551,0.859,55
89120,1966,0.9,0.421,0.218,5.75e-06,0.535,-11.451,0.027,59.489,0.293,23
185938,1947,0.996,0.684,0.174,0.6,0.125,-12.481,0.121,68.556,0.83,0
236640,1993,7.67e-05,0.723,0.732,0.0135,0.18,-12.251,0.0963,118.582,0.516,43
220000,2010,0.0617,0.586,0.783,0.0,0.129,-3.684,0.026,95.932,0.483,52
227311,2013,0.0108,0.628,0.867,0.0,0.308,-3.555,0.0913,78.043,0.597,65
145973,1928,0.996,0.675,0.127,0.0311,0.102,-21.612,0.226,129.587,0.516,0
260867,1989,0.0325,0.639,0.38,3.78e-05,0.0519,-12.15,0.0262,97.632,0.231,35
232520,1980,0.0168,0.472,0.968,0.338,0.375,-4.749,0.0605,129.283,0.709,43
174400,1969,0.0291,0.743,0.215,7.85e-05,0.101,-18.802,0.0398,93.912,0.481,26
289173,1947,0.453,0.541,0.695,3.06e-05,0.258,-9.402,0.0528,150.705,0.646,5
617213,1952,0.97,0.394,0.242,0.269,0.285,-13.979,0.0566,80.88,0.109,3
101387,1977,0.000529,0.287,0.759,0.00236,0.294,-6.944,0.0718,173.342,0.815,37
179567,1964,0.963,0.395,0.236,6.09e-05,0.0899,-14.277,0.0416,96.665,0.511,34
132107,1964,0.79,0.611,0.359,0.0,0.391,-8.026,0.0253,106.274,0.568,14
158662,1993,0.6,0.83,0.599,0.0,0.105,-6.556,0.0963,94.953,0.795,36
209547,2008,0.0583,0.583,0.68,0.0,0.141,-4.081,0.247,164.572,0.739,47
198867,1979,0.0214,0.616,0.776,0.0,0.178,-7.929,0.0366,149.017,0.731,37
290400,1977,0.256,0.513,0.544,0.0,0.0862,-7.3,0.033,115.856,0.475,46
204285,2013,0.0203,0.69,0.636,0.0,0.147,-6.028,0.0457,96.0,0.8,63
247733,1994,0.0293,0.636,0.796,0.000168,0.33,-7.628,0.0668,122.725,0.577,42
274107,2009,0.245,0.5,0.719,3.49e-05,0.875,-5.721,0.0353,132.168,0.198,60
187880,2014,0.00161,0.445,0.907,0.0,0.403,-3.894,0.0773,165.069,0.71,68
307933,1989,0.33,0.294,0.761,0.747,0.141,-6.334,0.0382,78.836,0.361,38
114467,1960,0.764,0.369,0.445,0.0,0.181,-9.959,0.033,186.953,0.536,9
200826,1935,0.993,0.426,0.204,0.0315,0.108,-19.174,0.143,74.809,0.803,0
181440,1953,0.987,0.525,0.011,9.98e-06,0.118,-29.193,0.0765,62.057,0.726,13
16800,1948,0.926,0.224,0.000457,0.299,0.0698,-49.806,0.0478,69.168,0.0,0
197627,1939,0.966,0.425,0.75,0.924,0.391,-7.557,0.0463,156.175,0.963,0
213373,1972,0.0484,0.61,0.855,0.00332,0.105,-8.016,0.0321,146.144,0.96,44
232507,1998,0.192,0.358,0.575,9.57e-05,0.138,-6.233,0.0408,189.446,0.226,36
299067,1990,0.569,0.589,0.64,0.0,0.11,-8.348,0.0564,83.95,0.714,32
217427,2000,0.345,0.625,0.855,1.35e-05,0.43,-5.157,0.113,176.179,0.904,51
253800,1983,0.528,0.663,0.898,0.000216,0.27,-4.828,0.0425,100.033,0.628,45
156160,2002,0.114,0.489,0.426,0.0504,0.117,-9.762,0.0393,81.354,0.521,46
177679,1951,0.949,0.688,0.274,2.43e-06,0.0725,-15.08,0.113,115.74,0.35,0
149933,1974,0.726,0.483,0.319,0.0,0.139,-13.49,0.035,179.698,0.802,34
321533,2010,0.0133,0.429,0.895,0.00127,0.45,-4.677,0.0412,102.062,0.455,53
177667,1930,0.995,0.441,0.305,0.707,0.146,-14.829,0.0966,115.278,0.766,0
81640,1963,0.989,0.419,0.375,0.873,0.136,-19.055,0.0544,99.654,0.97,16
376693,1988,0.00887,0.303,0.78,0.745,0.594,-15.47,0.208,128.907,0.113,38
182000,1933,0.995,0.567,0.337,0.794,0.145,-16.572,0.274,161.496,0.964,0
431467,1995,0.739,0.523,0.973,0.857,0.111,-8.9,0.0513,146.083,0.577,41
283893,1999,0.148,0.804,0.605,0.0,0.103,-6.213,0.118,89.969,0.63,49
452187,1980,0.0059,0.668,0.898,0.00516,0.0712,-6.14,0.0459,109.808,0.756,47
154720,1966,0.652,0.373,0.306,0.51,0.114,-13.405,0.0369,82.555,0.642,31
230373,2005,0.455,0.49,0.817,0.0,0.0885,-5.405,0.0355,168.115,0.808,68
257053,1991,0.00174,0.678,0.656,0.0,0.0631,-6.41,0.0381,123.207,0.485,31
158627,1996,0.151,0.571,0.818,0.0,0.348,-6.539,0.0415,163.045,0.728,59
108753,1955,0.99,0.435,0.32,0.904,0.111,-23.974,0.0963,177.754,0.712,0
249707,1981,0.496,0.55,0.439,2.42e-05,0.104,-10.773,0.0332,127.633,0.557,31
181387,1990,0.000179,0.386,0.74,0.00753,0.324,-9.383,0.0537,131.883,0.817,41
198973,1939,0.0246,0.556,0.633,2.19e-06,0.104,-10.227,0.033,141.461,0.727,5
306627,1961,0.668,0.611,0.416,0.00791,0.0793,-11.119,0.0373,122.269,0.703,35
194560,2018,0.341,0.672,0.717,2.4e-05,0.106,-2.714,0.034,160.981,0.225,72
221360,2010,0.338,0.706,0.842,0.0,0.357,-4.474,0.078,133.998,0.798,49
225200,2008,0.847,0.362,0.138,0.000468,0.11,-12.201,0.0421,79.425,0.0752,47
181267,2009,0.451,0.681,0.651,0.0,0.0516,-3.731,0.0378,107.883,0.946,66
212729,1935,0.747,0.716,0.195,0.0,0.464,-21.61,0.953,110.987,0.534,0
279240,2000,0.0257,0.579,0.611,0.0,0.145,-6.188,0.0223,87.09,0.199,63
279187,2010,0.42,0.759,0.774,0.0,0.172,-6.174,0.0771,139.975,0.885,46
373667,1993,0.304,0.403,0.838,0.0125,0.622,-9.686,0.0473,151.37,0.578,34
188693,1950,0.779,0.602,0.277,0.0,0.148,-11.744,0.0422,108.802,0.551,0
201227,1998,0.111,0.864,0.683,0.0,0.0647,-7.003,0.0262,107.857,0.972,43
254720,1941,0.945,0.309,0.0267,5.58e-05,0.261,-26.388,0.0565,70.201,0.0645,2
158973,1928,0.992,0.468,0.0184,0.912,0.103,-27.785,0.0447,59.38,0.235,0
142969,2018,0.142,0.7,0.46,4.81e-05,0.111,-8.111,0.0661,151.901,0.286,74
175653,1966,0.77,0.358,0.291,7.25e-05,0.152,-14.383,0.0265,75.927,0.554,28
397333,1969,0.522,0.494,0.706,0.894,0.154,-14.34,0.0485,135.752,0.486,51
177308,1991,0.807,0.435,0.267,7.91e-05,0.105,-9.162,0.0364,91.984,0.475,46
245827,1979,0.111,0.376,0.433,0.000118,0.124,-9.218,0.0405,142.37,0.299,53
95040,1972,0.779,0.592,0.303,0.000373,0.0815,-12.682,0.0288,80.059,0.696,26
156640,1996,0.0894,0.773,0.694,1.64e-06,0.198,-7.722,0.0515,117.891,0.898,43
160213,1958,0.88,0.417,0.149,0.000148,0.14,-14.238,0.0318,78.577,0.18,7
169493,1996,0.371,0.715,0.341,0.0,0.123,-11.612,0.0439,94.602,0.889,41
129067,1966,0.609,0.698,0.409,0.0,0.385,-12.878,0.0352,140.824,0.897,43
168813,1988,0.935,0.6,0.234,0.0,0.185,-13.1,0.0667,113.45,0.369,32
224040,1998,0.0806,0.745,0.579,0.0,0.175,-4.75,0.281,83.988,0.648,39
203800,1947,0.914,0.549,0.365,0.904,0.112,-8.695,0.0371,136.831,0.608,0
162200,1963,0.46,0.633,0.262,0.0133,0.0744,-17.606,0.0411,151.211,0.763,39
157773,1991,0.0482,0.659,0.591,1.22e-06,0.182,-9.429,0.0317,149.086,0.909,29
243760,1957,0.342,0.6,0.414,0.0,0.0814,-10.43,0.0505,105.247,0.586,21
184173,2012,0.538,0.626,0.684,0.00016,0.0832,-2.71,0.0329,154.202,0.866,56
139500,2015,0.346,0.456,0.816,0.0265,0.677,-6.561,0.128,89.058,0.634,56
156640,1956,0.662,0.685,0.258,0.0,0.112,-14.633,0.0291,85.177,0.571,29
145260,1975,0.819,0.692,0.27,7.41e-06,0.102,-12.06,0.0271,97.436,0.44,22
196360,1992,0.777,0.557,0.1,4.53e-05,0.141,-23.065,0.264,80.085,0.366,33
225947,1985,0.725,0.472,0.181,0.0,0.0872,-19.187,0.0474,153.903,0.358,43
281467,1999,0.189,0.581,0.607,1.6e-06,0.0882,-8.458,0.028,102.03,0.213,53
249613,1962,0.831,0.767,0.124,0.431,0.0862,-20.537,0.131,104.276,0.291,25
195853,2009,0.076,0.813,0.627,0.000616,0.131,-5.018,0.0486,130.011,0.801,61
144173,1978,0.011,0.518,0.919,0.181,0.196,-4.721,0.0285,154.097,0.752,52
195090,1948,0.993,0.785,0.358,0.732,0.131,-8.914,0.0951,121.801,0.683,0
184065,1996,0.392,0.583,0.466,0.0,0.064,-7.047,0.0343,95.926,0.594,62
199000,1996,0.0566,0.608,0.786,3.94e-05,0.226,-9.206,0.0534,158.123,0.811,38
208733,2006,0.14,0.636,0.55,0.0,0.0763,-6.905,0.0237,90.97,0.535,54
229413,1980,0.486,0.613,0.435,0.000414,0.0895,-17.193,0.0357,136.58,0.489,23
225680,2014,0.102,0.588,0.743,1.69e-05,0.0754,-5.942,0.0346,131.943,0.423,48
237907,2011,0.3,0.744,0.726,0.0,0.242,-6.053,0.0491,120.043,0.723,50
588360,1954,0.942,0.199,0.314,0.0139,0.111,-14.955,0.0597,63.445,0.145,0
182507,1932,0.972,0.624,0.177,0.913,0.068,-16.314,0.137,187.849,0.492,0
213800,1998,2.7e-05,0.478,0.923,0.719,0.325,-7.547,0.0569,133.134,0.165,66
189747,1930,0.977,0.597,0.325,0.27,0.132,-10.863,0.0793,125.848,0.747,0
289067,2000,0.144,0.765,0.661,0.00015,0.0778,-6.711,0.0234,97.09,0.769,41
391067,1997,0.0204,0.542,0.877,0.161,0.972,-6.266,0.0616,82.676,0.584,45
292080,1988,0.0655,0.775,0.562,0.153,0.0747,-11.246,0.025,114.527,0.939,46
285427,1963,0.762,0.432,0.158,0.861,0.63,-22.433,0.0341,118.767,0.169,19
166173,1969,0.276,0.597,0.305,0.00101,0.61,-18.529,0.104,147.257,0.749,24
290120,2007,0.328,0.678,0.699,0.0,0.115,-4.752,0.0713,136.269,0.947,55
220893,1985,0.0758,0.477,0.529,0.0,0.151,-15.884,0.0348,127.531,0.683,31
234733,2003,0.312,0.502,0.533,0.0,0.277,-6.983,0.0263,86.406,0.281,46
264733,1975,0.294,0.678,0.566,0.0125,0.11,-12.244,0.0311,115.617,0.888,28
229787,1935,0.611,0.683,0.266,6.04e-06,0.198,-20.062,0.957,81.046,0.512,0
192467,1966,0.638,0.646,0.614,0.0,0.331,-6.401,0.0285,110.848,0.8,18
159827,2013,0.0524,0.704,0.767,0.000469,0.361,-5.708,0.0398,120.035,0.889,49
224907,1989,0.0112,0.637,0.682,0.0234,0.0473,-11.625,0.0366,129.983,0.714,60
158973,1952,0.604,0.681,0.528,0.077,0.0572,-12.647,0.0547,108.882,0.926,2
1206693,1972,0.291,0.202,0.485,0.474,0.804,-12.907,0.036,100.071,0.222,22
186587,2006,0.79,0.577,0.265,0.0,0.114,-11.462,0.0273,83.381,0.365,42
300693,1975,0.653,0.422,0.149,0.00343,0.104,-16.204,0.0286,141.915,0.107,43
212667,1982,0.755,0.518,0.261,0.00106,0.144,-13.868,0.0272,73.336,0.2,64
508200,1952,0.88,0.565,0.406,0.0,0.12,-21.424,0.744,81.777,0.231,0
229160,2002,0.0016,0.692,0.921,2.05e-05,0.299,-4.853,0.105,173.837,0.856,47
222760,2015,0.000303,0.416,0.849,4.23e-05,0.185,-3.833,0.0503,144.844,0.677,54
164000,1966,0.73,0.621,0.279,0.0,0.11,-11.752,0.0305,81.535,0.699,24
76800,1984,0.114,0.608,0.799,0.0208,0.23,-5.406,0.0422,138.608,0.936,36
293747,1984,0.151,0.781,0.824,0.00223,0.0526,-7.202,0.0625,114.446,0.942,28
200493,1932,0.982,0.504,0.561,5.2e-06,0.142,-4.778,0.0724,175.951,0.608,0
151293,1965,0.829,0.761,0.538,0.0,0.235,-9.269,0.0455,114.007,0.96,20
126960,2015,0.0122,0.489,0.718,0.0,0.0546,-5.989,0.11,207.986,0.0568,68
144293,1953,0.985,0.565,0.179,0.857,0.108,-23.576,0.0419,124.048,0.56,4
229493,1986,0.0305,0.366,0.38,3.38e-06,0.0507,-16.44,0.0323,118.511,0.653,23
190253,2012,0.159,0.545,0.75,0.0,0.147,-6.485,0.312,138.768,0.881,48
272373,1972,0.00298,0.716,0.602,0.000123,0.245,-10.778,0.0286,123.983,0.91,25
180013,1925,0.981,0.721,0.493,0.728,0.839,-10.955,0.0354,104.167,0.97,4
309840,2001,0.0765,0.712,0.785,0.0,0.0711,-4.748,0.339,89.764,0.607,43
195591,2018,0.12,0.916,0.493,2.63e-06,0.211,-7.371,0.162,140.057,0.327,67
221933,2007,0.515,0.736,0.74,0.0,0.0468,-2.18,0.0786,140.141,0.803,76
286467,1999,0.48,0.814,0.862,0.00766,0.0509,-6.065,0.0523,132.814,0.962,57
193467,1952,0.991,0.421,0.137,0.00628,0.103,-17.836,0.0501,87.283,0.156,0
181000,1935,0.962,0.686,0.291,0.0,0.054,-13.256,0.0619,111.717,0.716,0
182493,1939,0.995,0.564,0.18,0.865,0.111,-15.237,0.0539,130.813,0.616,0
162133,2004,0.0118,0.426,0.822,0.0,0.123,-7.168,0.368,177.856,0.234,41
295013,2002,0.257,0.726,0.837,1.31e-05,0.322,-5.325,0.032,120.04,0.559,56
172853,1948,0.994,0.346,0.443,0.323,0.0921,-6.955,0.0379,127.328,0.361,0
158187,1926,0.996,0.59,0.0544,0.817,0.1,-23.404,0.117,68.409,0.456,0
188693,1979,0.729,0.824,0.402,0.00085,0.135,-13.702,0.0321,109.438,0.763,27
202573,1966,0.891,0.317,0.0949,0.00132,0.197,-23.651,0.0385,77.031,0.314,22
322536,1956,0.991,0.341,0.0573,0.0,0.0983,-18.802,0.0385,80.762,0.258,7
180893,1961,0.528,0.504,0.361,0.0,0.123,-16.679,0.184,173.366,0.401,45
119720,1959,0.822,0.855,0.785,0.0173,0.109,-10.056,0.0399,126.374,0.871,12
265720,2011,0.000224,0.235,0.968,0.0,0.225,-4.758,0.0901,87.955,0.277,60
290893,1955,0.979,0.121,0.122,0.138,0.229,-13.993,0.0455,74.373,0.0392,14
109240,1963,0.487,0.504,0.521,0.645,0.099,-13.366,0.0325,96.795,0.856,24
286159,1987,0.0849,0.716,0.887,0.00522,0.34,-7.085,0.0597,120.501,0.586,35
284027,1980,0.168,0.669,0.751,0.00418,0.115,-7.25,0.0451,86.073,0.707,32
97136,1935,0.226,0.728,0.146,0.0,0.314,-18.037,0.944,87.519,0.678,0
309893,2010,0.000611,0.297,0.731,0.0102,0.114,-7.332,0.0402,158.157,0.0969,52
157760,1956,0.934,0.375,0.232,0.000371,0.672,-15.494,0.0611,127.181,0.445,15
580960,1971,0.00405,0.41,0.626,0.0212,0.483,-9.609,0.0547,140.785,0.809,27
193803,2015,0.0863,0.735,0.635,0.0,0.0928,-6.008,0.111,97.956,0.76,61
